product_rk;product_name;effective_from_date;effective_to_date
1408145;Ипотека;2023-03-15;2999-12-31
1974973;Кредит наличными со страховкой;2023-03-15;2999-12-31
1603733;Кредит наличными;2023-03-15;2999-12-31
1202696;Кредит наличными;2023-03-15;2999-12-31
1379570;Кредит наличными;2023-03-15;2999-12-31
1489453;Кредит наличными;2023-03-15;2999-12-31
1757764;Кредит наличными;2023-03-15;2999-12-31
1896383;Кредит наличными;2023-03-15;2999-12-31
1063001;Кредит наличными;2023-03-15;2999-12-31
1965866;Кредит наличными со страховкой;2023-03-15;2999-12-31
1072540;Кредит наличными;2023-03-15;2999-12-31
1020892;Автокредит;2023-03-15;2999-12-31
1663558;Ипотека;2023-03-15;2999-12-31
1509953;Кредит наличными со страховкой;2023-03-15;2999-12-31
1695416;Ипотека;2023-03-15;2999-12-31
1131480;Кредит наличными;2023-03-15;2999-12-31
1128311;Кредит наличными со страховкой;2023-03-15;2999-12-31
1102478;Ипотека;2023-03-15;2999-12-31
1659892;Ипотека;2023-03-15;2999-12-31
1861260;Ипотека;2023-03-15;2999-12-31
1295448;Кредит наличными;2023-03-15;2999-12-31
1930888;Автокредит;2023-03-15;2999-12-31
1982649;Автокредит;2023-03-15;2999-12-31
1850753;Ипотека;2023-03-15;2999-12-31
1793192;Кредит наличными со страховкой;2023-03-15;2999-12-31
1652712;Кредит наличными со страховкой;2023-03-15;2999-12-31
1846780;Автокредит;2023-03-15;2999-12-31
1607148;Кредит наличными со страховкой;2023-03-15;2999-12-31
1490899;Ипотека;2023-03-15;2999-12-31
1296007;Кредит наличными со страховкой;2023-03-15;2999-12-31
1825282;Кредит наличными;2023-03-15;2999-12-31
1883426;Автокредит;2023-03-15;2999-12-31
1152688;Кредит наличными;2023-03-15;2999-12-31
1454082;Автокредит;2023-03-15;2999-12-31
1502771;Кредит наличными со страховкой;2023-03-15;2999-12-31
1388356;Кредит наличными со страховкой;2023-03-15;2999-12-31
1903377;Ипотека;2023-03-15;2999-12-31
1034193;Кредит наличными;2023-03-15;2999-12-31
1865201;Ипотека;2023-03-15;2999-12-31
1891941;Кредит наличными;2023-03-15;2999-12-31
1749536;Кредит наличными;2023-03-15;2999-12-31
1476950;Автокредит;2023-03-15;2999-12-31
1581352;Ипотека;2023-03-15;2999-12-31
1697803;Ипотека;2023-03-15;2999-12-31
1397495;Ипотека;2023-03-15;2999-12-31
1238853;Кредит наличными;2023-03-15;2999-12-31
1752824;Автокредит;2023-03-15;2999-12-31
1044957;Автокредит;2023-03-15;2999-12-31
1957249;Ипотека;2023-03-15;2999-12-31
1693867;Кредит наличными со страховкой;2023-03-15;2999-12-31
1177135;Кредит наличными со страховкой;2023-03-15;2999-12-31
1106812;Ипотека;2023-03-15;2999-12-31
1649704;Кредит наличными со страховкой;2023-03-15;2999-12-31
1621433;Ипотека;2023-03-15;2999-12-31
1108244;Ипотека;2023-03-15;2999-12-31
1015954;Кредит наличными со страховкой;2023-03-15;2999-12-31
1782734;Ипотека;2023-03-15;2999-12-31
1410711;Кредит наличными;2023-03-15;2999-12-31
1748143;Ипотека;2023-03-15;2999-12-31
1046008;Автокредит;2023-03-15;2999-12-31
1431647;Кредит наличными;2023-03-15;2999-12-31
1248108;Ипотека;2023-03-15;2999-12-31
1250656;Кредит наличными со страховкой;2023-03-15;2999-12-31
1599467;Кредит наличными;2023-03-15;2999-12-31
1479852;Кредит наличными со страховкой;2023-03-15;2999-12-31
1128222;Ипотека;2023-03-15;2999-12-31
1325666;Автокредит;2023-03-15;2999-12-31
1956219;Автокредит;2023-03-15;2999-12-31
1625018;Ипотека;2023-03-15;2999-12-31
1308366;Кредит наличными со страховкой;2023-03-15;2999-12-31
1224553;Кредит наличными;2023-03-15;2999-12-31
1360345;Кредит наличными;2023-03-15;2999-12-31
1369895;Кредит наличными;2023-03-15;2999-12-31
1940458;Кредит наличными со страховкой;2023-03-15;2999-12-31
1287362;Автокредит;2023-03-15;2999-12-31
1572101;Автокредит;2023-03-15;2999-12-31
1700955;Кредит наличными со страховкой;2023-03-15;2999-12-31
1516652;Кредит наличными;2023-03-15;2999-12-31
1718947;Автокредит;2023-03-15;2999-12-31
1674120;Ипотека;2023-03-15;2999-12-31
1786081;Кредит наличными со страховкой;2023-03-15;2999-12-31
1606372;Ипотека;2023-03-15;2999-12-31
1250368;Автокредит;2023-03-15;2999-12-31
1139481;Автокредит;2023-03-15;2999-12-31
1984879;Кредит наличными со страховкой;2023-03-15;2999-12-31
1624575;Автокредит;2023-03-15;2999-12-31
1235022;Кредит наличными со страховкой;2023-03-15;2999-12-31
1186356;Кредит наличными со страховкой;2023-03-15;2999-12-31
1934980;Кредит наличными;2023-03-15;2999-12-31
1501523;Кредит наличными;2023-03-15;2999-12-31
1747940;Кредит наличными;2023-03-15;2999-12-31
1798485;Ипотека;2023-03-15;2999-12-31
1872591;Кредит наличными со страховкой;2023-03-15;2999-12-31
1302863;Кредит наличными со страховкой;2023-03-15;2999-12-31
1602675;Кредит наличными;2023-03-15;2999-12-31
1925428;Ипотека;2023-03-15;2999-12-31
1911590;Кредит наличными;2023-03-15;2999-12-31
1382582;Ипотека;2023-03-15;2999-12-31
1016885;Кредит наличными со страховкой;2023-03-15;2999-12-31
1592695;Кредит наличными со страховкой;2023-03-15;2999-12-31
1676507;Кредит наличными со страховкой;2023-03-15;2999-12-31
1396708;Кредит наличными;2023-03-15;2999-12-31
1401733;Кредит наличными;2023-03-15;2999-12-31
1692656;Кредит наличными со страховкой;2023-03-15;2999-12-31
1697474;Автокредит;2023-03-15;2999-12-31
1143242;Автокредит;2023-03-15;2999-12-31
1163296;Кредит наличными;2023-03-15;2999-12-31
1863979;Кредит наличными со страховкой;2023-03-15;2999-12-31
1283601;Кредит наличными со страховкой;2023-03-15;2999-12-31
1497472;Ипотека;2023-03-15;2999-12-31
1326068;Кредит наличными;2023-03-15;2999-12-31
1155005;Ипотека;2023-03-15;2999-12-31
1201826;Автокредит;2023-03-15;2999-12-31
1143202;Ипотека;2023-03-15;2999-12-31
1153997;Автокредит;2023-03-15;2999-12-31
1483691;Автокредит;2023-03-15;2999-12-31
1938761;Кредит наличными со страховкой;2023-03-15;2999-12-31
1368638;Кредит наличными со страховкой;2023-03-15;2999-12-31
1291552;Автокредит;2023-03-15;2999-12-31
1642835;Кредит наличными;2023-03-15;2999-12-31
1605594;Кредит наличными со страховкой;2023-03-15;2999-12-31
1168453;Кредит наличными со страховкой;2023-03-15;2999-12-31
1453883;Кредит наличными;2023-03-15;2999-12-31
1288500;Автокредит;2023-03-15;2999-12-31
1088643;Автокредит;2023-03-15;2999-12-31
1081944;Кредит наличными со страховкой;2023-03-15;2999-12-31
1562220;Автокредит;2023-03-15;2999-12-31
1267347;Кредит наличными;2023-03-15;2999-12-31
1603070;Автокредит;2023-03-15;2999-12-31
1334795;Кредит наличными;2023-03-15;2999-12-31
1789145;Кредит наличными;2023-03-15;2999-12-31
1282277;Кредит наличными;2023-03-15;2999-12-31
1493300;Автокредит;2023-03-15;2999-12-31
1945969;Автокредит;2023-03-15;2999-12-31
1867487;Ипотека;2023-03-15;2999-12-31
1808053;Кредит наличными;2023-03-15;2999-12-31
1446805;Автокредит;2023-03-15;2999-12-31
1552933;Кредит наличными;2023-03-15;2999-12-31
1335276;Кредит наличными;2023-03-15;2999-12-31
1513335;Кредит наличными со страховкой;2023-03-15;2999-12-31
1475936;Кредит наличными со страховкой;2023-03-15;2999-12-31
1413649;Автокредит;2023-03-15;2999-12-31
1593527;Автокредит;2023-03-15;2999-12-31
1343367;Кредит наличными;2023-03-15;2999-12-31
1791977;Кредит наличными со страховкой;2023-03-15;2999-12-31
1598651;Ипотека;2023-03-15;2999-12-31
1144627;Кредит наличными;2023-03-15;2999-12-31
1676367;Ипотека;2023-03-15;2999-12-31
1709912;Автокредит;2023-03-15;2999-12-31
1718580;Автокредит;2023-03-15;2999-12-31
1147816;Ипотека;2023-03-15;2999-12-31
1663364;Кредит наличными со страховкой;2023-03-15;2999-12-31
1208194;Ипотека;2023-03-15;2999-12-31
1461690;Автокредит;2023-03-15;2999-12-31
1979674;Ипотека;2023-03-15;2999-12-31
1097544;Автокредит;2023-03-15;2999-12-31
1871904;Кредит наличными;2023-03-15;2999-12-31
1150555;Автокредит;2023-03-15;2999-12-31
1581707;Кредит наличными;2023-03-15;2999-12-31
1181988;Кредит наличными со страховкой;2023-03-15;2999-12-31
1887245;Ипотека;2023-03-15;2999-12-31
1429895;Кредит наличными;2023-03-15;2999-12-31
1860749;Автокредит;2023-03-15;2999-12-31
1386825;Кредит наличными;2023-03-15;2999-12-31
1887754;Кредит наличными со страховкой;2023-03-15;2999-12-31
1556184;Автокредит;2023-03-15;2999-12-31
1362381;Кредит наличными со страховкой;2023-03-15;2999-12-31
1876712;Кредит наличными;2023-03-15;2999-12-31
1457915;Автокредит;2023-03-15;2999-12-31
1454501;Ипотека;2023-03-15;2999-12-31
1863555;Автокредит;2023-03-15;2999-12-31
1858437;Кредит наличными со страховкой;2023-03-15;2999-12-31
1859454;Автокредит;2023-03-15;2999-12-31
1042244;Кредит наличными со страховкой;2023-03-15;2999-12-31
1389818;Ипотека;2023-03-15;2999-12-31
1874733;Кредит наличными со страховкой;2023-03-15;2999-12-31
1652128;Автокредит;2023-03-15;2999-12-31
1964073;Автокредит;2023-03-15;2999-12-31
1160104;Кредит наличными со страховкой;2023-03-15;2999-12-31
1136930;Кредит наличными со страховкой;2023-03-15;2999-12-31
1963733;Кредит наличными со страховкой;2023-03-15;2999-12-31
1962220;Автокредит;2023-03-15;2999-12-31
1569443;Кредит наличными со страховкой;2023-03-15;2999-12-31
1616403;Автокредит;2023-03-15;2999-12-31
1787044;Ипотека;2023-03-15;2999-12-31
1362196;Ипотека;2023-03-15;2999-12-31
1758067;Ипотека;2023-03-15;2999-12-31
1583194;Кредит наличными;2023-03-15;2999-12-31
1493102;Автокредит;2023-03-15;2999-12-31
1037025;Кредит наличными;2023-03-15;2999-12-31
1729280;Автокредит;2023-03-15;2999-12-31
1341436;Ипотека;2023-03-15;2999-12-31
1695998;Кредит наличными;2023-03-15;2999-12-31
1118839;Кредит наличными со страховкой;2023-03-15;2999-12-31
1724217;Кредит наличными со страховкой;2023-03-15;2999-12-31
1600462;Кредит наличными со страховкой;2023-03-15;2999-12-31
